4.005756	167.682063	Trym
169.743900	312.949668	Morten
313.678120	603.579771	Oystein
604.842930	613.474521	Alexa
615.579787	732.000998	Oystein
735.741109	775.219037	Morten
775.705872	805.004514	Oystein
806.390593	856.587719	Morten
858.463903	1078.513517	Audun
1078.965764	1336.422875	Audun
1337.345078	1387.959106	Morten
1388.995805	1902.483619	Jon
1903.962774	1927.950483	Morten
1927.950483	1945.299528	Jon
1947.689447	1986.282220	Morten
2020.653414	2040.056293	Morten
2042.673307	2066.749532	Iver
2074.538898	2093.215676	Morten
2093.215676	2143.642633	Jon
2144.423977	2164.739795	Morten
2165.089934	2232.804316	Oystein
2232.804316	2243.548191	Morten
2244.074508	2268.021909	Oystein
2268.318883	2286.266276	Morten
2286.724957	2367.465971	Audun
2367.777185	2399.197332	Morten
2400.136181	2423.169276	Audun
2424.295895	2438.566400	Morten
2438.566400	2496.399499	Jon
2498.527556	2541.902380	Morten
2541.902380	2604.054184	Oystein
2604.304544	2606.526487	Morten
2606.915216	2645.507988	Jon
2645.507988	2674.408310	Morten
2676.222878	2679.984788	Iver
2680.206077	2705.433004	Morten
2706.023962	2739.071447	Iver
2750.733693	2785.752761	Oystein
2787.254920	2804.216792	Morten
2804.754084	2846.026846	Jon
2847.999305	2854.214410	Morten
2854.817266	2887.976898	Jon
2888.306367	2912.591262	Morten
2915.783348	2939.098098	Audun
2941.507811	2949.331553	Morten
2949.519322	2951.490905	Oystein
2953.024359	2965.104216	Oystein
2967.326158	2989.357815	Morten
2990.077599	3043.717172	Oystein
3045.250626	3072.696311	Morten
3072.866965	3124.188101	Jon
3125.155722	3138.627986	Morten
3139.074580	3184.776070	Oystein
3186.748528	3210.752976	Morten
3217.672393	3228.249999	Morten
3247.590643	3294.548133	Morten
3296.052499	3323.183107	Audun
3323.901010	3352.473314	Morten
3352.583903	3392.665747	Jon
3393.968314	3410.231792	Morten
3410.827251	3433.677996	Oystein
3434.794482	3444.135748	Morten
3444.396261	3473.387679	Oystein
3474.057570	3510.752741	Morten
