2.139676	6.787938	clapping
19.109520	22.946180	clapping
222.193916	228.802139	clapping
235.820974	237.031763	clapping
247.470732	250.775860	clapping
266.733652	272.820323	clapping
581.375298	586.905661	clapping
624.309239	628.530640	clapping
633.733762	639.460469	clapping
827.623700	834.953885	clapping
855.308238	860.838601	clapping
1148.221122	1156.434856	clapping
1202.444857	1207.909772	clapping
1375.391409	1386.975719	clapping
1436.978053	1441.101282	clapping
1448.431467	1452.521972	clapping
1654.952885	1661.759485	clapping
1671.576697	1676.812543	clappping
1768.701648	1775.442801	clapping
1787.747040	1792.622922	clapping
1866.088392	1876.200120	clapping
1917.563307	1923.388186	clapping
2103.141339	2110.438800	clapping
2136.028999	2140.970329	clapping
2439.871713	2447.496414	clapping
2481.365796	2486.176229	clapping
2560.590697	2564.452134	clapping
2758.342072	2764.625087	clapping
2783.801375	2789.364462	clapping
3096.839543	3104.071556	clapping
3112.612531	3115.053854	clapping
